Cueanexo,id_depto,Nombre
340092900,34056,ESCUELA PROVINCIAL DE EDUCACIÓN SECUNDARIA Nº 81
340093000,34007,JIN Nº 33 - EPEP Nº 45
340093001,34007,JIN Nº 33 - EPEP Nº 62
340093002,34007,JIN Nº 33 - EPEP Nº 99
340093003,34007,JIN Nº 33 - EPEP Nº 421
340093004,34007,JIN Nº 33 - EPEP Nº 468
340093005,34007,JIN Nº 33 - EPEP Nº 393
340093007,34007,JIN Nº 33 - EPEP Nº 423
340093008,34007,JIN Nº 33 - EPEP Nº 150
340093009,34007,JIN Nº 33 - EPEP Nº 447
340093010,34007,JIN Nº 33 - EPEP Nº 478
340093011,34007,JIN Nº 33 - EPEP Nº 149
340093012,34007,JIN Nº 33 - EPEP Nº 522
340093013,34007,JIN Nº 33 - EPEP Nº 423 ANEXO 1
340093014,34007,JIN Nº 33 - EPEP Nº 393 ANEXO 1
340093100,34063,JIN Nº 34 - EPEP Nº 259
340093101,34063,JIN Nº 34 - EPEP Nº 453
340093102,34063,JIN Nº 34 - EPEP Nº 541
340093104,34063,JIN Nº 34 - EPEP Nº 441
340093105,34063,JIN Nº 34 - EPEP Nº 441 ANEXO 1
340093200,34063,JIN Nº 35 - EPEP Nº 284
340093201,34063,JIN Nº 35 - EPEP Nº 34
340093202,34063,JIN Nº 35 - EPEP Nº 261
340093203,34063,JIN Nº 35 - EPEP Nº 355
340093204,34063,JIN Nº 35 - EPEP Nº 385
340093205,34063,JIN Nº 35 - EPEP Nº 473
340093206,34063,JIN Nº 35 - EPEP Nº 477
340093207,34063,JIN Nº 35 - EPEP Nº 419
340093208,34063,JIN Nº 35 - EPEP Nº 432
340093209,34063,JIN Nº 35 - EPEP Nº 497
340093210,34063,JIN Nº 35 - EPEP Nº 414
340093211,34063,JIN Nº 35 - EPEP Nº 384
340093212,34063,JIN Nº 35 - EPEP Nº 455
340093213,34063,JIN Nº 35 - EPEP Nº 384-ANEXO 1
340093400,34014,EPET Nº 7 VICENTE ARCADIO SALEMI
340093500,34049,EPES Nº 83
340093800,34007,EPEP Nº533 (EX 189A)
340094000,34007,JIN Nº 36 DULCE ANGELITO - EPEP Nº 90
340094001,34007,JIN Nº 36 - EPEP Nº 126
340094002,34007,JIN Nº 36 - EPEP Nº 154
340094003,34007,JIN Nº 36 - EPEP Nº 543
340094004,34007,JIN Nº 36 - EPEP Nº 490
340094005,34007,JIN Nº 36 - EPEP DE FRONTERA Nº 4
340094006,34035,JIN Nº 36 - EPEP Nº 442
340094007,34007,JIN Nº 36 - EPEP Nº 449
340094008,34007,JIN Nº36 - EPEP Nº449 ANEXO 1
340094010,34007,JIN Nº 36 - EPEP DE FRONTERA Nº 4 ANEXO 1
340094011,34007,JIN Nº 36 - EPEP Nº 451
340094012,34007,JIN Nº 36 - EPEP Nº 486
340094100,34014,CENTRO EDUCATIVO ESPECIAL PASTORAL SALESIANO ESCUELA HOGAR DON BOSCO
340094200,34049,EPES Nº 82
340094400,34035,EPEP Nº 535 (EX 295A)
340095000,34063,EPEP Nº537
340095100,34007,ESCUELA  AGROTECNICA  PROVINCIAL Nº 9 - EX ER076
340095200,34035,EPET Nº 6
340095300,34028,EPEP Nº536 (EX EPEP Nº 499 ANEXO 1)
340095400,34063,ISFDTyC INTERCULTURAL BILINGÜE DE EL POTRILLO
340095500,34007,EPES AGROTECNICA  Nº 11
340095600,34063,EPES AGROTECNICA  Nº 10
340095700,34014,INSTITUTO SUPERIOR FERMOSA
340095800,34035,EPEP Nº 539 (EX EPEP Nº 400 ANEXO 1)
340096500,34049,JARDIN MATERNO INFANTIL PRIVADO DIVINO NIÑO JESUS
340096600,34056,EPES AGROTECNICA Nº 8 - EPEP Nº 304 (EX EAP Nº 85)
340096601,34056,EPES AGROTECNICA Nº 8 ANEXO 1 - CBT EPEP Nº 84
340096602,34056,EPES AGROTECNICA Nº 8 ANEXO 2 - CBT EPEP Nº 450
340096603,34056,EPES AGROTECNICA Nº 8 ANEXO 3 - CBT EPEP Nº 444
340096604,34056,EPES AGROTECNICA Nº 8 ANEXO 4 - CBT EPEP Nº 84 ANEXO 1
340096800,34049,EJI Nº 25
340096900,34035,EPES Nº 88
340097000,34014,EPES Nº 84
340097200,34014,EPES Nº 87
340097300,34035,EPES EIB Nº 6
340097301,34035,ESCUELA SECUNDARIA RURAL - EIB - LOS JUBILADOS
340097302,34035,EPES EIB Nº 6 ANEXO Nº 2 - EPEP Nº 400
340097400,34007,EPEP Nº534
340097800,34035,EPEP Nº542 (EX EPEP Nº 250 ANEXO 1)
340097900,34063,EPEP Nº538 (EX EPEP Nº 188 ANEXO 1)
340097901,34063,EPEP Nº538 ANEXO 1
340098000,34063,EPEP Nº540 (EX EPEP Nº 433 ANEXO 1)
340098100,34063,EPEP Nº541 (EX EPEP Nº 453 ANEXO 1)
340098200,34035,JIN Nº 39 - EPEP Nº 146
340098201,34035,JIN Nº 39 - EPEP Nº 134
340098202,34007,JIN Nº 39 - EPEP Nº 190
340098203,34007,JIN Nº 39 - EPEP Nº 459
340098204,34007,JIN Nº 39 - EPEP Nº 459 ANEXO 1
340098205,34007,JIN Nº 39 - EPEP DE FRONTERA Nº 14
340098206,34007,JIN Nº 39 - EPEP Nº 190 ANEXO 3
340098900,34007,ESCUELA SECUNDARIA RURAL - EL QUEMADO
340099000,34007,ESCUELA SECUNDARIA RURAL - LA RINCONADA
340099100,34007,ESCUELA SECUNDARIA RURAL - EL CAÑÓN
340099200,34007,ESCUELA SECUNDARIA RURAL - POZO DEL MORTERO
340099300,34049,ESCUELA SECUNDARIA RURAL - SOLDADO JOSE MERCEDES CORONEL EX GARCETE CUE
340099301,34049,ESCUELA SECUNDARIA RURAL - PUERTO PILCOMAYO
340099302,34049,ESCUELA SECUNDARIA RURAL - ISLA APANDO
340099303,34049,ESCUELA SECUNDARIA RURAL - BUEY MUERTO
340099400,34028,ESCUELA SECUNDARIA RURAL - EL TOTORAL
340099401,34028,ESCUELA SECUNDARIA RURAL - LA JUNTA
340099402,34028,ESCUELA SECUNDARIA RURAL - EL MILAGRO
340099500,34007,ESCUELA SECUNDARIA RURAL - GUADALCAZAR
340099501,34007,ESCUELA SECUNDARIA RURAL - FORTÍN LA MADRID
340099600,34021,ESCUELA SECUNDARIA RURAL - ESTERITO
340099601,34014,ESCUELA SECUNDARIA RURAL - ITUZAINGÓ
340099800,34021,ESCUELA SECUNDARIA RURAL - POTRERO DE LOS CABALLOS
340099801,34021,ESCUELA SECUNDARIA RURAL - RIACHO LINDO
340099900,34021,ESCUELA SECUNDARIA RURAL - BANCO PAYAGUA
340100000,34035,ESCUELA SECUNDARIA RURAL - JUAN G.BAZAN
340100100,34007,ESCUELA SECUNDARIA RURAL - FORTÍN SOLEDAD
340100200,34035,ESCUELA SECUNDARIA RURAL - EL SILENCIO
340100201,34035,ESCUELA SECUNDARIA RURAL - A. FLORES
340100300,34035,ESCUELA SECUNDARIA RURAL - EIB - RIACHO DE ORO
340100400,34035,ESCUELA SECUNDARIA RURAL - LOS TRES REYES
340100401,34035,ESCUELA SECUNDARIA RURAL - EL PAVAO
340100402,34035,ESCUELA SECUNDARIA RURAL - LAS LOLAS
340100403,34035,ESCUELA SECUNDARIA RURAL - FORTIN SGTO 1º LEYES
340100404,34035,ESCUELA SECUNDARIA RURAL - SANTA ROSA
340100405,34035,ESCUELA SECUNDARIA RURAL - UNIÓN ESCUELA
340100406,34035,ESCUELA SECUNDARIA RURAL - EIB - CEFERINO NAMUNCURÁ
340100500,34014,ESCUELA SECUNDARIA RURAL - BOCA DE PILAGAS
340100501,34014,ESCUELA SECUNDARIA RURAL - GUAYCOLEC
340100502,34014,ESCUELA SECUNDARIA RURAL - DALMACIA
340100503,34014,ESCUELA SECUNDARIA RURAL - ISLA 25 DE MAYO
340100700,34035,ESCUELA SECUNDARIA RURAL - SAN ISIDRO
340100800,34021,ESCUELA SECUNDARIA RURAL - SAN ISIDRO
340100900,34035,ESCUELA SECUNDARIA RURAL - EIB - JAVIER MUÑIZ
340100901,34035,ESCUELA SECUNDARIA RURAL - TENIENTE BROWN
340101000,34035,ESCUELA SECUNDARIA RURAL - EIB - LA PANTALLA
340101001,34035,ESCUELA SECUNDARIA RURAL - EIB - LOTE 27
340101002,34035,ESCUELA SECUNDARIA RURAL - EIB - LOTE 47
340101100,34035,ESCUELA SECUNDARIA RURAL - EIB - LAQTASATANYIE - KM 14
340101101,34035,ESCUELA SECUNDARIA RURAL - EIB - LA BOMBA
340101200,34035,ESCUELA SECUNDARIA RURAL - EIB - TRES POZOS
340101300,34035,ESCUELA SECUNDARIA RURAL - EIB - CACIQUE COQUERO
340101301,34035,ESCUELA SECUNDARIA RURAL - EIB - VILLA GRAL URQUIZA
340101400,34035,ESCUELA SECUNDARIA RURAL - EIB - ENSANCHE
340101500,34035,ESCUELA SECUNDARIA RURAL - LAGO VERDE
340101501,34035,ESCUELA SECUNDARIA RURAL - JUANITA
340101502,34035,ESCUELA SECUNDARIA RURAL - EL CATORCE
340101503,34035,ESCUELA SECUNDARIA RURAL - LA PREFERIDA
340101600,34035,ESCUELA SECUNDARIA RURAL - CAMPO ALEGRE
340101700,34042,ESCUELA SECUNDARIA RURAL - LAGUNA TORO
340101701,34042,ESCUELA SECUNDARIA RURAL - NUEVA
340101800,34042,ESCUELA SECUNDARIA RURAL - VILLA RURAL
340101801,34042,ESCUELA SECUNDARIA RURAL - ISLA AZUL
340102000,34042,ESCUELA SECUNDARIA RURAL - VILLA REAL
340102001,34042,ESCUELA SECUNDARIA RURAL - LORO CUÉ
340102100,34049,ESCUELA SECUNDARIA RURAL - EIB - PASO ANGELITO
340102300,34049,ESCUELA SECUNDARIA RURAL - LA PRIMAVERA
340102301,34049,ESCUELA SECUNDARIA RURAL - ISLA PUÉN
340102400,34049,ESCUELA SECUNDARIA RURAL - EL PARAISO
340102401,34049,ESCUELA SECUNDARIA RURAL - PRESIDENTE AVELLANEDA
340102601,34056,ESCUELA SECUNDARIA RURAL - EL PIQUETE
340102602,34056,ESCUELA SECUNDARIA RURAL - PILAGAS III
340102800,34049,ESCUELA SECUNDARIA RURAL - SAN JUAN
340102801,34049,ESCUELA SECUNDARIA RURAL - ANEXO EL PARAISO
340102900,34049,ESCUELA SECUNDARIA RURAL - JOSE M. PAZ
340103000,34049,ESCUELA SECUNDARIA RURAL - LOS SANTAFESINOS
340103001,34049,ESCUELA SECUNDARIA RURAL - LUCERO CUÉ
340103100,34056,ESCUELA SECUNDARIA RURAL - SANTA CRUZ
340103101,34056,ESCUELA SECUNDARIA RURAL - PARA TODO
340103102,34056,ESCUELA SECUNDARIA RURAL - LOMA ALBERDI
340103200,34056,ESCUELA SECUNDARIA RURAL - EL COMIENZO
340103300,34056,ESCUELA SECUNDARIA RURAL - POTRERO ÑANDÚ
340103301,34056,ESCUELA SECUNDARIA RURAL - EL BOSQUECILLO
340103302,34056,ESCUELA SECUNDARIA RURAL - LOTE 11
340103400,34056,ESCUELA SECUNDARIA RURAL - EL COATÍ
340103600,34056,ESCUELA SECUNDARIA RURAL - EL CORRALITO
340103601,34056,ESCUELA SECUNDARIA RURAL - 9 DE JULIO
340103700,34056,ESCUELA SECUNDARIA RURAL - CASCO CUÉ
340103701,34056,ESCUELA SECUNDARIA RURAL - EL GUAJÓ
340103702,34014,ESCUELA SECUNDARIA RURAL - ACCESO GRAN GUARDIA
340103703,34056,ESCUELA SECUNDARIA RURAL - LA LOMITA
340103800,34063,EPES N° 102 (ex 471-CBSR)
340103900,34007,ESCUELA SECUNDARIA RURAL - LA ZANJA
340103901,34007,ESCUELA SECUNDARIA RURAL - LA LIBERTAD
340104000,34007,ESCUELA SECUNDARIA RURAL - ALTO ALEGRE
340104100,34035,ESCUELA SECUNDARIA RURAL - SAN MARTÍN I
340104101,34035,ESCUELA SECUNDARIA RURAL - EL CEIBAL
340104200,34035,ESCUELA SECUNDARIA RURAL - SAN JOSÉ
340104201,34035,ESCUELA SECUNDARIA RURAL - SAN ISIDRO
340104300,34035,ESCUELA SECUNDARIA RURAL - EL TIMBÓ
340105202,34056,ESCUELA SECUNDARIA RURAL - KM 128 N.R.B.
340105400,34035,ESCUELA SECUNDARIA RURAL - LA ESTRELLA
340105500,34035,EPES EIB Nº 8 (EX CBSR EPEP Nº430)
340105600,34035,ESCUELA SECUNDARIA RURAL - EIB - CHICO DOWAGAN
340105800,34056,JIN Nº 40 - EPEP Nº 304
340105801,34056,JIN Nº 40 - EPEP Nº 84
340105802,34056,JIN Nº 40 - EPEP Nº 181
340105803,34056,JIN Nº 40 - EPEP Nº 219
340105804,34056,JIN Nº 40 - EPEP Nº 344
340105805,34056,JIN Nº 40 - EPEP Nº 428
340105900,34021,JIN Nº 23 RAYITOS DORADOS - EPEP Nº 465
340105901,34021,JIN Nº 23 - EPEP Nº 68
340105902,34014,JIN Nº 23 - EPEP Nº 94
340105903,34021,JIN Nº 23 - EPEP Nº 121
340105904,34021,JIN Nº 23 - EPEP Nº 210
340105905,34021,JIN Nº 23 - EPEP Nº 403
340105906,34021,JIN Nº 23 - EPEP Nº 439
340105907,34021,JIN Nº 23 - EPEP Nº 456
340105908,34021,JIN Nº 23 - EPEP Nº 10
340106000,34021,JIN Nº 41 - EPEP Nº 33
340106001,34021,JIN Nº 41 - EPEP Nº 77
340106002,34021,JIN Nº 41 - EPEP Nº 182
340106003,34021,JIN Nº 41 - EPEP Nº 32
340106004,34021,JIN Nº 41 - EPEP Nº 460
340106100,34035,ESC.DE EDUC.PRIMARIA HNA.CLOTA CHARPENTIER
340106600,34035,JIN Nº 25 NIÑO JESUS - EPEP Nº 312
340106601,34035,JIN Nº 25 - EPEP Nº 110
340106602,34035,JIN Nº 25 - EPEP Nº 110 ANEXO 1
340106605,34035,JIN Nº 25 - EPEP Nº 362
340106608,34035,JIN Nº 25 - EPEP Nº 430
340106700,34035,JIN Nº 37 - EPEP Nº148
340106701,34035,JIN Nº 37 - EPEP Nº 83
340106703,34035,JIN Nº 37 - EPEP Nº 162
340106704,34035,JIN Nº 37 - EPEP Nº 325
340106705,34035,JIN Nº 37 - EPEP Nº 334
340106800,34056,EPES Nº 89 - CENTRO POLIVALENTE DE ARTE
340106900,34007,ESCUELA SECUNDARIA RURAL - EL SOLITARIO
340106901,34007,ESCUELA SECUNDARIA RURAL - RÍO MUERTO
340107000,34007,EPEP Nº543 (EX 486A)
340107200,34035,JIN Nº 38 - EPEP Nº 295
340107201,34035,JIN Nº 38 - EPEP Nº 53
340107202,34035,JIN Nº 38 - EPEP Nº 338
340107203,34035,JIN Nº 38 - EPEP Nº 180
340107204,34035,JIN Nº 38 - EPEP Nº 535
340107300,34007,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 106
340107302,34035,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 168
340107303,34035,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 111
340107304,34035,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 448
340107305,34035,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 510
340107306,34035,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 122
340107307,34035,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 122 ANEXO 1
340107308,34035,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 89
340107309,34035,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 95
340107310,34035,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 424
340107400,34035,JIN Nº 43 BROTECITO DE ESPERANZA - EPEP Nº 160
340107402,34035,JIN Nº 43 - EPEP Nº 400
340107403,34035,JIN Nº 43 - EPEP Nº 199
340107404,34035,JIN Nº 43 - EPEP Nº 73
340107405,34035,JIN Nº 43 - EPEP Nº 165
340107406,34035,JIN Nº 43 - EPEP Nº 452
340107407,34035,JIN Nº 43 - EPEP Nº 539
340107500,34014,ESCUELA SECUNDARIA RURAL - VILLA TRINIDAD
340107600,34035,ESCUELA SECUNDARIA RURAL - EL RECREO
340107700,34021,ESCUELA SECUNDARIA RURAL - EL ANGELITO
340107800,34042,ESCUELA SECUNDARIA RURAL - APAYAREY
340107900,34056,ESCUELA SECUNDARIA RURAL - CENTRO FORESTAL PIRANÉ
340108000,34035,ESCUELA SECUNDARIA RURAL - EIB - JUAN B. ALBERDI
340108100,34035,ESCUELA SECUNDARIA RURAL - EL DIVISADERO
340108300,34042,ESCUELA SECUNDARIA RURAL - EIB - COLONIA ABORIGEN
340108400,34035,ESCUELA SECUNDARIA RURAL - SAN ROQUE
340108500,34035,ESCUELA SECUNDARIA RURAL - EIB - CAMPO DEL CIELO
340108900,34035,ESCUELA SECUNDARIA RURAL - POZO LARGO
340109000,34035,ESCUELA SECUNDARIA RURAL - EIB - QOMPI JUAN SOSA
340109300,34063,EPEP Nº544 (EX 316A)
340109500,34014,EPES Nº 91 (EPEP Nº 254)
340109900,34056,EPES Nº 90 (EX CBS I-04)
340110000,34049,EPES Nº 92 (EX 021-CBS)
340110100,34014,EPES Nº 93 Dr. RENE FAVALORO
340110200,34049,EPES Nº 94 (EX 427-CBS)
340110300,34014,EPES Nº 95 (EX 519-CBS)
340110400,34014,EPES Nº 96 (EX 268-CBS)
340110500,34049,EPES Nº 97 (EX 397-CBS)
340110600,34049,EPET Nº 8 17 de octubre
340110700,34035,ESCUELA SECUNDARIA RURAL - LAS CHOYAS
340110800,34049,EPES Nº 98 (EX 302-CBS)
340111100,34056,EPES Nº 101 ESAE
340111201,34049,INSTITUTO SUPERIOR PRIVADO FORMOSA ANEXO CLORINDA
340111300,34021,EPES EIB Nº 9 (EX CBSR EPEP Nº 403)
340111301,34021,EPES EIB Nº 9 ANEXO 1 - EPEP Nº 465
340111302,34021,EPES EIB Nº 9 ANEXO 2 - EPEP Nº 456
340111303,34021,EPES EIB Nº 9 ANEXO 3 - EPEP Nº 439
340111600,34014,INSTITUTO SUPERIOR DE FORMACIÓN POLICIAL
340111900,34035,ESCUELA SECUNDARIA RURAL - EIB - COLONIA LAKA WICHI
340112100,34014,C.D.I. EL PRINCIPITO
340112200,34014,C.D.I. VIRGEN DE ITATI
340112400,34014,C.D.I. NUESTRA SEÑORA DE GUADALUPE
340112600,34014,C.D.I. SAN MIGUEL
340112700,34014,C.D.I. PADRE BENITO LOPEZ
340112800,34014,C.D.I. NUESTRA SEÑORA DE LA PAZ
340113200,34014,C.D.I. EVA PERON
340113400,34014,C.D.I. NIÑO FELIZ
340113500,34014,C.D.I. SAGRADA ESPERANZA
340113600,34014,C.D.I. NAM QOM
340113800,34056,C.D.I COMO EN BRAZOS DE MAMA
340113900,34035,C.D.I. Mi Segundo Hogar
340114000,34056,C.D.I. Mi Mundo de Colores
340114200,34056,C.D.I-RAYITO DE LUNA
340114300,34035,C.D.I-VIRGEN DE FATIMA
340114400,34035,C.D.I JESUS MISERICORDIOSO
340114600,34049,C.D.IDIVINA MISERICORDIA
340114700,34049,C.D.I NUESTRA SEÑORA DE LOS ANGELES
340115000,34007,ESC. PRIV. SECUNDARIA NUESTRA SEÑORA DE LA PAZ
340115200,34014,INSTITUTO SUPERIOR DE SANIDAD PROFESOR DR. RAMÓN CARRILLO
340115300,34014,JIN Nº 44 BARRIO LA NUEVA FORMOSA
340115301,34014,JIN Nº44-ANEXO 1-BARRIO LA NUEVA FORMOSA
340115302,34014,JIN N°44-EPEP N°5
340115400,34063,EPES EIB Nº 10 (EX EIB Nº 02 ANBEXO 4)
340115600,34014,JARDIN DE INFANTES NUEVA VIDA
340115700,34035,ESCUELA PRIVADA DE NIVEL SECUNDARIA MARIA MADRE
340115900,34042,JIN Nº 46 - EPEP DE FRONTERA Nº 10
340115901,34042,JIN Nº 46 - EPEP Nº 339 - DUENDECITOS DE COLORES
340115902,34042,JIN Nº 46 - EPEP Nº 443 - LUZ DE ESPERANZA
340116000,34056,ESCUELA DE EDUCACION PRIMARIA CANGURITO
340116100,34049,EPET Nº 09
340116200,34014,EPES Nº 99 Bº LA NUEVA FORMOSA
340116300,34049,JIN Nº 45 - EPEP Nº 311 - CAMPANITA
340116301,34049,JIN Nº 45 -  EPEP Nº274 - MANITOS MAGICAS
340116302,34049,JIN Nº 45 - EPEP Nº 183 - LUNITA MIMOSA
340116303,34049,JIN Nº 45 - EPEP Nº 336 - CAPULLITO DE ALGODON
340116304,34049,JIN Nº 45 - EPEP DE FRONTERA Nº 8 - LOS POLLITOS
340116305,34049,JIN Nº 45 - EPEP Nº 65 - NARANJITA FELIZ
340116306,34049,JIN Nº 45 - EPEP Nº 80 - TARDECITAS DE SOL
340116307,34049,JIN Nº 45 - EPEP Nº 255 - CAPERUCITA ROJA
340116308,34049,JIN Nº 45 - EPEP Nº 288 - CAJITA DE SORPRESA
340116400,34014,EPEP Nº 545
340116500,34056,Jardín de Infantes Integral Soldadito de Jesús
340116600,34014,ESCUELA DE EXPERIMENTACIÓN Y REALIZACIÓN CINEMATOGRAFICA
340116800,34014,JIN Nº 48 - EPEP Nº 445-EX JIN Nº 9
340116801,34014,JIN Nº 48 - EPEP Nº 17-EX JIN Nº9
340116802,34014,JIN Nº 48 - EPEP Nº 491
340116803,34014,JIN Nº 48 - EPEP Nº 426
340116900,34063,EPES EIB Nº 12
340116901,34063,EPES EIB Nº12 ANEXO 1 - EPEP Nº 475
340117100,34028,EPES EIB Nº14
340117200,34014,INSTITUTO POLITECNICO FORMOSA
340117300,34035,JIN Nº 18 ANALIA GRISELDA MEDINA - EPEP Nº 221
340117301,34035,JIN Nº 18 - EPEP Nº 527
340117302,34035,JIN Nº 18 - EPEP Nº 64
340117304,34035,JIN Nº 18 - EPEP Nº 408
340117305,34035,JIN Nº 18 - EPEP Nº 409
340117306,34035,JIN Nº 18 - EPEP Nº 422
340117308,34035,JIN Nº 18 - EPEP Nº 299
340117500,34007,ESCUELA SECUNDARIA RURAL - EIB - POZO MOLINA
340117600,34063,ISFDTYC INTERCULTURAL BILINGÜE DE EL CHORRO
340117700,34035,EPES AGRARIA Nº1-EPEP Nº 347
340117701,34035,EPES AGRARIA Nº1-ANEXO 1- EPEP Nº 296
340117702,34035,EPES AGRARIA Nº1-ANEXO 2- EPEP Nº 298
340117703,34035,EPES AGRARIA Nº1-ANEXO 3- EPEP Nº 488
340117704,34042,EPES AGRARIA Nº1-ANEXO 4- EPEP Nº 366
340117705,34035,EPES AGRARIA Nº1-ANEXO 5- EPEP Nº 125
340117800,34056,EPES AGRARIA Nº2-EPEP Nº 303
340117801,34056,EPES AGRARIA Nº2-ANEXO 1- EPEP Nº 202
340117802,34056,EPES AGRARIA Nº2-ANEXO 2- EPEP Nº 206
340117803,34056,EPES AGRARIA Nº2-ANEXO 3- EPEP Nº 226
340117804,34035,EPES AGRARIA Nº2-ANEXO 4- EPEP Nº 229
340117805,34056,EPES AGRARIA Nº2-ANEXO 5- EPEP Nº233
340117806,34056,EPES AGRARIA Nº2-ANEXO 6- EPEP Nº286
340117807,34056,EPES AGRARIA Nº2-ANEXO 7- EPEP Nº349
340117808,34056,EPES AGRARIA Nº2-ANEXO 8- EPEP Nº351
340117809,34056,EPES AGRARIA Nº2-ANEXO 9- EPEP Nº381
340117900,34056,EPES AGRARIA Nº3- EPEP Nº 15
340117901,34056,EPES AGRARIA Nº3-ANEXO 1- EPEP Nº 60
340117902,34056,EPES AGRARIA Nº3-ANEXO 2- EPEP Nº 247
340117903,34056,EPES AGRARIA Nº3-ANEXO 3- EPEP Nº 517 ANEXO I
340117904,34056,EPES AGRARIA Nº3-ANEXO 4- EPEP Nº 517 ANEXO II
340118000,34056,EPES AGRARIA Nº4-EPEP Nº 127
340118001,34056,EPES AGRARIA Nº4-ANEXO 1- EPEP Nº 047
340118002,34056,EPES AGRARIA Nº4-ANEXO 2- EPEP Nº 112
340118003,34056,EPES AGRARIA Nº4-ANEXO 3- EPEP Nº 157
340118004,34056,EPES AGRARIA Nº4-ANEXO 4- EPEP Nº 184
340118005,34056,EPES AGRARIA Nº4-ANEXO 5- EPEP Nº 323
340118006,34056,EPES AGRARIA Nº4-ANEXO 6- EPEP Nº 466
340118100,34056,EPES AGRARIA Nº5 - EPEP Nº234
340118101,34056,EPES AGRARIA Nº5-ANEXO 1-EPEP Nº177
340118102,34056,EPES AGRARIA Nº5-ANEXO 2- EPEP Nº 205
340118103,34056,EPES AGRARIA Nº5-ANEXO 3-EPEP Nº 511
340118200,34049,EPES AGRARIA Nº6- EPEP Nº 208
340118201,34049,EPES AGRARIA Nº6-ANEXO 1-EPEP Nº39
340118202,34049,EPES AGRARIA Nº6 - ANEXO 2 - EPEP Nº 70
340118203,34049,EPES AGRARIA Nº6 -ANEXO 3-EPEP Nº119
340118204,34049,EPES AGRARIA Nº6-ANEXO 4-EPEP Nº317
340118300,34063,EPES EIB Nº 11 (EX EPES EIB 2 ANEXO 5)
340118500,34014,INSTITUTO SUPERIOR ESPACIOS
340118600,34035,EJI Nº 22
340118700,34049,JARDIN DE INFANTES CRISTIANO ESPERANZA
340118800,34049,JIN Nº 47 - EPEP Nº 46 HORMIGUITA VIAJERA
340118801,34049,JIN Nº 47 - EPEP Nº 137 RAYITO DE SOL
340118802,34049,JIN Nº 47 - EPEP Nº 230 FRUTILLITAS
340118803,34049,JIN Nº 47 - EPEP Nº 249 NUBECITAS DE ALGODON
340118804,34049,JIN Nº 47 - EPEP Nº 306 PULGARCITO
380000200,38021,ESCUELA N 396 DR ANTONIO ROCHA SOLÓRZANO
380000300,38021,ESCUELA N 136 GRAL LAMADRID
380000400,38021,ESCUELA N 85 23 DE AGOSTO
380000600,38021,COLEGIO PRIVADO PABLO PIZZURNO -NIVEL SECUNDARIO-
380000800,38021,ESCUELA DE GESTIÓN PRIVADA ARCO IRIS
380001100,38021,COLEGIO SANTA BARBARA
380001200,38021,COLEGIO PRIVADO JEAN PIAGET
380001400,38063,ESCUELA N 282 TAMBOR DE TACUARI
380001600,38021,COLEGIO NUESTRA SEÑORA DEL HUERTO
380001700,38021,COLEGIO N 1 TEODORO SANCHEZ DE BUSTAMANTE
380001800,38014,ESCUELA N 173 AMÉRICA DEL SUR
380001900,38014,ESCUELA N 343 CABO HUMBERTO CESAR ALEMÁN HÉROE DE MALVINAS
380002000,38014,ESCUELA N 323 MAESTROS ARGENTINOS
380002100,38021,BACHILLERATO PROVINCIAL N 15 LEGISLATURA DE LA PROVINCIA DE JUJUY
380002200,38021,ESCUELA N 100 FRANCISCO DE ARGAÑARAS
380002400,38021,CENTRO POLIVALENTE DE ARTE PROF LUIS ALBERTO MARTINEZ
380002500,38021,ESCUELA NORMAL JUAN IGNACIO GORRITI
380002600,38021,ESCUELA DE COMERCIO N 1 PROF JOSÉ ANTONIO CASAS
380002700,38021,ESCUELA PROVINCIAL DE COMERCIO N 3 JOSE MANUEL ESTRADA
380002800,38021,ESCUELA DE EDUCACIÓN TÉCNICA N 2 PROF JESÚS RAUL SALAZAR
380002900,38021,ESCUELA N 8 ESCOLÁSTICO ZEGADA
380003000,38021,ESCUELA N 171 MONSEÑOR GERMAN MIGUEL MALLAGRAY
380003100,38021,ESCUELA N 410 MAGDALENA DE GOYECHEA Y CORTE DE GUEMES
380003200,38021,ESCUELA DE COMERCIO N 2 MALVINAS ARGENTINAS
380003300,38021,ESCUELA N 12 BERNARDO MONTEAGUDO
380003400,38021,ESCUELA N 1 GRAL MANUEL BELGRANO
380003500,38021,INSTITUTO DE EDUCACIÓN SUPERIOR DELTA
380003800,38021,ESCUELA N 430 PADRE JERÓNIMO SCHONFELD
380003900,38021,ESCUELA N 225 FELIX INFANTE
380004200,38021,INSTITUTO DE EDUCACIÓN SUPERIOR N 7 POPULORUM PROGRESSIO
380004201,38063,INSTITUTO DE EDUCACIÓN SUPERIOR N 7 INTELA
